[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 16:21:00 sess=ETH_post-RTH bar=50 minsIn=981 dow=Thursday px=28937.25 O=28938.25 H=28942.50 L=28935.75 C=28937.25 V=357 sessO=28938.25 sessH=28942.50 sessL=28935.75 pctFromO=+0.00% sessVol=45439 volRatio=0.41 volTrend=decreasing pctAbovePOC=100% pctUpperRange=50% trendStr=4/10 rangePos=1.37 cd24=735 cdRTH=0 deltaAsPct=+1.62% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=-0.15 deltaSlope=+83.80 barConv=7/10 swing=INSUFFICIENT_DATA bos=none emaStack=MIXED stackAge=0 e5=28934.96 e9=28930.69 e21=28927.05 e50=28941.09 abv=5:A 9:A 21:A 50:B POC=28935.75(+1.50pts/0.09ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TO@28938.25(-1.00pts/0.06ATR) lvlsIn1ATR=4 avwaps=0 nearAvwap=none sessVwap=28938.50 atr5m=16.64 atrRatio=0.92 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-5.25 ethLowDist=+1.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=post-RTH minsToRTH=909 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=28940.50(-3.25) VAL=28935.75(+1.50) volPctl=14 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=-1 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 16:26:00 sess=ETH_post-RTH bar=55 minsIn=986 dow=Thursday px=28963.25 O=28964.00 H=28965.50 L=28961.25 C=28963.25 V=245 sessO=28938.25 sessH=28967.50 sessL=28935.75 pctFromO=+0.09% sessVol=49122 volRatio=0.31 volTrend=decreasing pctAbovePOC=35% pctUpperRange=71% trendStr=3/10 rangePos=0.86 cd24=956 cdRTH=0 deltaAsPct=+1.95% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.65 deltaSlope=+19.00 barConv=5/10 swing=INSUFFICIENT_DATA bos=none emaStack=MIXED stackAge=5 e5=28958.99 e9=28951.81 e21=28940.16 e50=28944.77 abv=5:A 9:A 21:A 50:A POC=28961.25(+2.00pts/0.13ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@28961.25(+2.00pts/0.13ATR) lvlsIn1ATR=2 avwaps=1 nearAvwap=28957.48(rising,+5.77pts) sessVwap=28955.80 AVWAP0[Vol val=28957.48 rising above +5.77pts] atr5m=14.90 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-4.25 ethLowDist=+27.50 openType=PRE_RTH regime=DRIFTING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=post-RTH minsToRTH=904 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=28967.50(-4.25) VAL=28952.00(+11.25) volPctl=5 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=0 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 22:48:00 sess=ETH_overnight bar=437 minsIn=1368 dow=Thursday px=29059.25 O=29063.75 H=29064.00 L=29058.50 C=29059.25 V=104 sessO=28938.25 sessH=29081.25 sessL=28899.00 pctFromO=+0.42% sessVol=197740 volRatio=0.64 volTrend=decreasing pctAbovePOC=34% pctUpperRange=75% trendStr=8/10 rangePos=0.80 cd24=2626 cdRTH=0 deltaAsPct=+1.33% deltaTrend=oscillating etDelta=0 divActive=True priceSlope=+0.15 deltaSlope=+0.60 barConv=7/10 swing=LL-LH_DOWNTREND bos=BOS_DOWN(bar-7) emaStack=BEARISH stackAge=3 e5=29060.65 e9=29061.34 e21=29063.65 e50=29064.30 abv=5:B 9:B 21:B 50:B POC=29050.00(+9.25pts/1.93ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=POC@29050.00(+9.25pts/1.93ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29059.26(rising,-0.01pts) sessVwap=29016.79 AVWAP30[Vol val=29065.75 flat below -6.50pts] AVWAP31[Vol val=29059.26 rising below -0.01pts] atr5m=4.80 atrRatio=0.92 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-22.00 ethLowDist=+160.25 openType=PRE_RTH regime=REVERSAL_FORMING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=522 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29076.50(-17.25) VAL=29005.50(+53.75) volPctl=11 IB=n/a OR=n/a otf=downx1 choch=none valueMigAgeMin=91 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 22:53:00 sess=ETH_overnight bar=442 minsIn=1373 dow=Thursday px=29079.00 O=29074.75 H=29079.75 L=29074.50 C=29079.00 V=445 sessO=28938.25 sessH=29081.25 sessL=28899.00 pctFromO=+0.49% sessVol=199013 volRatio=2.43 volTrend=increasing pctAbovePOC=34% pctUpperRange=75% trendStr=10/10 rangePos=1.24 cd24=3029 cdRTH=0 deltaAsPct=+1.52% deltaTrend=accel_positive etDelta=0 divActive=True priceSlope=+3.65 deltaSlope=+86.60 barConv=10/10 swing=LL-LH_DOWNTREND bos=BOS_UP(bar-1) emaStack=BULLISH stackAge=1 e5=29072.38 e9=29069.12 e21=29066.80 e50=29065.61 abv=5:A 9:A 21:A 50:A POC=29050.00(+29.00pts/5.65ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29081.25(-2.25pts/0.44ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29077.75(flat,+1.25pts) sessVwap=29017.25 AVWAP32[Strong val=29073.11 rising above +5.89pts] AVWAP33[Vol val=29077.75 flat above +1.25pts] atr5m=5.14 atrRatio=1.01 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-2.25 ethLowDist=+180.00 openType=PRE_RTH regime=REVERSAL_FORMING(age=5) rthPhase=closed ethPhase=evening_asia minsToRTH=517 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29076.50(+2.50) VAL=29005.50(+73.50) volPctl=95 IB=n/a OR=n/a otf=upx4 choch=CHOCH_UP(bar-1) valueMigAgeMin=96 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 22:54:00 sess=ETH_overnight bar=443 minsIn=1374 dow=Thursday px=29084.25 O=29078.75 H=29085.75 L=29078.75 C=29084.25 V=639 sessO=28938.25 sessH=29085.75 sessL=28899.00 pctFromO=+0.50% sessVol=199652 volRatio=3.04 volTrend=increasing pctAbovePOC=35% pctUpperRange=75% trendStr=7/10 rangePos=1.32 cd24=3300 cdRTH=0 deltaAsPct=+1.65% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+2.60 deltaSlope=+108.20 barConv=10/10 swing=COMPRESSED bos=BOS_UP(bar-2) emaStack=BULLISH stackAge=2 e5=29076.33 e9=29072.15 e21=29068.39 e50=29066.34 abv=5:A 9:A 21:A 50:A POC=29050.00(+34.25pts/6.50ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29085.75(-1.50pts/0.28ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29082.92(flat,+1.33pts) sessVwap=29017.52 AVWAP33[Vol val=29080.80 rising above +3.45pts] AVWAP34[Vol val=29082.92 flat above +1.33pts] atr5m=5.27 atrRatio=1.04 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-1.50 ethLowDist=+185.25 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=516 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29076.50(+7.75) VAL=29005.00(+79.25) volPctl=98 IB=n/a OR=n/a otf=upx5 choch=CHOCH_UP(bar-2) valueMigAgeMin=97 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 22:59:00 sess=ETH_overnight bar=448 minsIn=1379 dow=Thursday px=29079.50 O=29083.25 H=29084.75 L=29076.75 C=29079.50 V=408 sessO=28938.25 sessH=29091.50 sessL=28899.00 pctFromO=+0.49% sessVol=201781 volRatio=1.46 volTrend=decreasing pctAbovePOC=36% pctUpperRange=74% trendStr=7/10 rangePos=1.11 cd24=3193 cdRTH=0 deltaAsPct=+1.58% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-2.05 deltaSlope=-59.00 barConv=6/10 swing=COMPRESSED bos=BOS_UP(bar-7) emaStack=BULLISH stackAge=7 e5=29082.75 e9=29080.55 e21=29074.81 e50=29069.84 abv=5:B 9:B 21:A 50:A POC=29050.00(+29.50pts/5.35ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29091.50(-12.00pts/2.18ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29085.58(falling,-6.08pts) sessVwap=29018.46 AVWAP34[Vol val=29085.58 falling below -6.08pts] AVWAP35[Vol val=29086.38 falling below -6.88pts] atr5m=5.51 atrRatio=1.07 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-12.00 ethLowDist=+180.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=5) rthPhase=closed ethPhase=evening_asia minsToRTH=511 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29077.25(+2.25) VAL=29003.25(+76.25) volPctl=86 IB=n/a OR=n/a otf=downx2 choch=CHOCH_UP(bar-7) valueMigAgeMin=102 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:01:00 sess=ETH_overnight bar=450 minsIn=1381 dow=Thursday px=29086.75 O=29076.00 H=29088.50 L=29075.75 C=29086.75 V=467 sessO=28938.25 sessH=29091.50 sessL=28899.00 pctFromO=+0.51% sessVol=202604 volRatio=1.54 volTrend=increasing pctAbovePOC=36% pctUpperRange=74% trendStr=7/10 rangePos=1.26 cd24=3312 cdRTH=0 deltaAsPct=+1.63% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-0.05 deltaSlope=-17.00 barConv=9/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-9) emaStack=BULLISH stackAge=9 e5=29082.47 e9=29080.99 e21=29075.95 e50=29070.72 abv=5:A 9:A 21:A 50:A POC=29050.00(+36.75pts/5.98ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29091.50(-4.75pts/0.77ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29084.74(falling,+2.01pts) sessVwap=29018.78 AVWAP35[Vol val=29084.74 falling above +2.01pts] AVWAP36[Strong val=29083.67 flat above +3.08pts] atr5m=6.14 atrRatio=1.18 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-4.75 ethLowDist=+187.75 openType=PRE_RTH regime=TRENDING_UP(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=509 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29078.25(+8.50) VAL=29003.75(+83.00) volPctl=92 IB=n/a OR=n/a otf=upx1 choch=CHOCH_UP(bar-9) valueMigAgeMin=104 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:06:00 sess=ETH_overnight bar=455 minsIn=1386 dow=Thursday px=29084.75 O=29089.25 H=29089.25 L=29084.75 C=29084.75 V=153 sessO=28938.25 sessH=29091.50 sessL=28899.00 pctFromO=+0.51% sessVol=203622 volRatio=0.50 volTrend=decreasing pctAbovePOC=36% pctUpperRange=75% trendStr=8/10 rangePos=0.85 cd24=3322 cdRTH=0 deltaAsPct=+1.63% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=-0.30 deltaSlope=+3.20 barConv=3/10 swing=HH-HL_UPTREND bos=BOS_UP(bar-14) emaStack=BULLISH stackAge=14 e5=29086.20 e9=29084.98 e21=29080.14 e50=29073.68 abv=5:B 9:B 21:A 50:A POC=29050.00(+34.75pts/5.96ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29091.50(-6.75pts/1.16ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29085.31(rising,-0.56pts) sessVwap=29019.22 AVWAP35[Vol val=29085.31 rising below -0.56pts] AVWAP36[Strong val=29085.94 rising below -1.19pts] atr5m=5.83 atrRatio=1.07 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-6.75 ethLowDist=+185.75 openType=PRE_RTH regime=TRENDING_UP(age=5) rthPhase=closed ethPhase=evening_asia minsToRTH=504 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29079.00(+5.75) VAL=29003.00(+81.75) volPctl=26 IB=n/a OR=n/a otf=nonex0 choch=CHOCH_UP(bar-14) valueMigAgeMin=109 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:10:00 sess=ETH_overnight bar=459 minsIn=1390 dow=Thursday px=29080.50 O=29083.50 H=29085.50 L=29079.25 C=29080.50 V=155 sessO=28938.25 sessH=29091.50 sessL=28899.00 pctFromO=+0.49% sessVol=204210 volRatio=0.52 volTrend=flat pctAbovePOC=37% pctUpperRange=75% trendStr=6/10 rangePos=0.78 cd24=3240 cdRTH=0 deltaAsPct=+1.59% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-0.85 deltaSlope=-16.40 barConv=7/10 swing=COMPRESSED bos=BOS_UP(bar-18) emaStack=BULLISH stackAge=18 e5=29082.62 e9=29083.11 e21=29080.69 e50=29074.89 abv=5:B 9:B 21:B 50:A POC=29050.00(+30.50pts/5.54ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29091.50(-11.00pts/2.00ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29084.94(flat,-4.44pts) sessVwap=29019.45 AVWAP35[Vol val=29084.94 flat below -4.44pts] AVWAP36[Strong val=29084.95 falling below -4.45pts] atr5m=5.51 atrRatio=0.99 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-11.00 ethLowDist=+181.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=500 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29079.75(+0.75) VAL=29003.00(+77.50) volPctl=28 IB=n/a OR=n/a otf=downx1 choch=CHOCH_UP(bar-18) valueMigAgeMin=113 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:15:00 sess=ETH_overnight bar=464 minsIn=1395 dow=Thursday px=29082.75 O=29083.25 H=29085.00 L=29082.75 C=29082.75 V=132 sessO=28938.25 sessH=29091.50 sessL=28899.00 pctFromO=+0.50% sessVol=205114 volRatio=0.56 volTrend=decreasing pctAbovePOC=37% pctUpperRange=75% trendStr=5/10 rangePos=0.81 cd24=3264 cdRTH=0 deltaAsPct=+1.59% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.45 deltaSlope=+14.00 barConv=7/10 swing=COMPRESSED bos=none emaStack=BULLISH stackAge=23 e5=29081.41 e9=29081.46 e21=29080.51 e50=29075.81 abv=5:A 9:A 21:A 50:A POC=29050.00(+32.75pts/6.33ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29091.50(-8.75pts/1.69ATR) lvlsIn1ATR=0 avwaps=2 nearAvwap=29083.25(flat,-0.50pts) sessVwap=29019.79 AVWAP35[Vol val=29084.02 flat below -1.27pts] AVWAP36[Strong val=29083.25 flat below -0.50pts] atr5m=5.17 atrRatio=0.92 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-8.75 ethLowDist=+183.75 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=5) rthPhase=closed ethPhase=evening_asia minsToRTH=495 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29080.00(+2.75) VAL=29003.00(+79.75) volPctl=20 IB=n/a OR=n/a otf=upx4 choch=CHOCH_UP(bar-23) valueMigAgeMin=118 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:18:00 sess=ETH_overnight bar=467 minsIn=1398 dow=Thursday px=29089.00 O=29086.25 H=29089.75 L=29086.25 C=29089.00 V=141 sessO=28938.25 sessH=29091.50 sessL=28899.00 pctFromO=+0.52% sessVol=205580 volRatio=0.67 volTrend=decreasing pctAbovePOC=37% pctUpperRange=75% trendStr=5/10 rangePos=0.75 cd24=3330 cdRTH=0 deltaAsPct=+1.62% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.20 deltaSlope=+13.20 barConv=7/10 swing=COMPRESSED bos=none emaStack=BULLISH stackAge=26 e5=29085.57 e9=29084.23 e21=29082.12 e50=29077.07 abv=5:A 9:A 21:A 50:A POC=29050.00(+39.00pts/7.77ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29091.50(-2.50pts/0.50ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29084.17(flat,+4.83pts) sessVwap=29019.98 AVWAP35[Vol val=29084.17 flat above +4.83pts] AVWAP36[Strong val=29083.62 rising above +5.38pts] atr5m=5.02 atrRatio=0.90 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-2.50 ethLowDist=+190.00 openType=PRE_RTH regime=DRIFTING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=492 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29080.75(+8.25) VAL=29003.00(+86.00) volPctl=25 IB=n/a OR=n/a otf=upx1 choch=CHOCH_UP(bar-26) valueMigAgeMin=121 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:21:00 sess=ETH_overnight bar=470 minsIn=1401 dow=Thursday px=29094.75 O=29089.00 H=29095.75 L=29088.50 C=29094.75 V=767 sessO=28938.25 sessH=29095.75 sessL=28899.00 pctFromO=+0.54% sessVol=206537 volRatio=3.90 volTrend=increasing pctAbovePOC=38% pctUpperRange=75% trendStr=5/10 rangePos=0.90 cd24=3609 cdRTH=0 deltaAsPct=+1.75% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.85 deltaSlope=+59.60 barConv=10/10 swing=COMPRESSED bos=BOS_UP(bar-0) emaStack=BULLISH stackAge=29 e5=29089.68 e9=29087.52 e21=29084.24 e50=29078.59 abv=5:A 9:A 21:A 50:A POC=29050.00(+44.75pts/9.01ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29095.75(-1.00pts/0.20ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29093.00(flat,+1.75pts) sessVwap=29020.41 AVWAP36[Strong val=29085.45 rising above +9.30pts] AVWAP37[Vol val=29093.00 flat above +1.75pts] atr5m=4.97 atrRatio=0.91 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-1.00 ethLowDist=+195.75 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=489 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29081.75(+13.00) VAL=29002.50(+92.25) volPctl=99 IB=n/a OR=n/a otf=upx2 choch=CHOCH_UP(bar-29) valueMigAgeMin=124 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:23:00 sess=ETH_overnight bar=472 minsIn=1403 dow=Thursday px=29094.25 O=29092.75 H=29095.50 L=29092.75 C=29094.25 V=98 sessO=28938.25 sessH=29095.75 sessL=28899.00 pctFromO=+0.54% sessVol=206858 volRatio=0.52 volTrend=flat pctAbovePOC=38% pctUpperRange=75% trendStr=5/10 rangePos=0.90 cd24=3616 cdRTH=0 deltaAsPct=+1.75% deltaTrend=accel_positive etDelta=0 divActive=False priceSlope=+1.35 deltaSlope=+58.80 barConv=5/10 swing=COMPRESSED bos=BOS_UP(bar-2) emaStack=BULLISH stackAge=31 e5=29092.05 e9=29089.82 e21=29085.92 e50=29079.77 abv=5:A 9:A 21:A 50:A POC=29050.00(+44.25pts/9.49ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29095.75(-1.50pts/0.32ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29093.29(rising,+0.96pts) sessVwap=29020.56 AVWAP36[Strong val=29086.03 rising above +8.22pts] AVWAP37[Vol val=29093.29 rising above +0.96pts] atr5m=4.66 atrRatio=0.88 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-1.50 ethLowDist=+195.25 openType=PRE_RTH regime=DRIFTING(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=487 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29082.25(+12.00) VAL=29002.50(+91.75) volPctl=11 IB=n/a OR=n/a otf=nonex0 choch=none valueMigAgeMin=126 inst=MNQ-1m-a33117 mode=HIST
[INDICATOR STATE] sym=MNQ 09-26 ts=2026-05-07 23:25:00 sess=ETH_overnight bar=474 minsIn=1405 dow=Thursday px=29093.50 O=29092.75 H=29095.00 L=29091.75 C=29093.50 V=155 sessO=28938.25 sessH=29095.75 sessL=28899.00 pctFromO=+0.54% sessVol=207140 volRatio=0.84 volTrend=decreasing pctAbovePOC=38% pctUpperRange=75% trendStr=5/10 rangePos=0.92 cd24=3586 cdRTH=0 deltaAsPct=+1.73% deltaTrend=accel_negative etDelta=0 divActive=False priceSlope=-0.25 deltaSlope=-4.60 barConv=5/10 swing=COMPRESSED bos=BOS_UP(bar-4) emaStack=BULLISH stackAge=33 e5=29092.74 e9=29091.06 e21=29087.19 e50=29080.81 abv=5:A 9:A 21:A 50:A POC=29050.00(+43.50pts/9.77ATR) PDH=0.00(N/A) PDL=0.00(N/A) PDC=0.00(N/A) PDO=0.00(N/A) WkH=0.00(N/A) WkL=0.00(N/A) MoH=0.00(N/A) MoL=0.00(N/A) nearest=TH@29095.75(-2.25pts/0.51ATR) lvlsIn1ATR=1 avwaps=2 nearAvwap=29093.34(flat,+0.16pts) sessVwap=29020.68 AVWAP36[Strong val=29086.46 rising above +7.04pts] AVWAP37[Vol val=29093.34 flat above +0.16pts] atr5m=4.45 atrRatio=0.86 volRegime=NORMAL spread=0.2500 spreadRatio=1.00x gap=False gapSz=0.00pts/+0.00% gapDir=DN gapFillDist=+0.00 ethHighDist=-2.25 ethLowDist=+194.50 openType=PRE_RTH regime=OVERNIGHT_QUIET(age=0) REGIME_CHANGE rthPhase=closed ethPhase=evening_asia minsToRTH=485 tape=normal(ticks30s=0 avg=0 ratio=1.0) book=no_L2 corr=none VAH=29083.00(+10.50) VAL=29002.50(+91.00) volPctl=33 IB=n/a OR=n/a otf=downx2 choch=none valueMigAgeMin=128 inst=MNQ-1m-a33117 mode=HIST
